gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
10.7610164826442,18.1133549928281,10.7606224599768,18.0724007832845,10.7302630568466,18.1054540635499,10.7468232015773,18.0778368070445,10.7781095031676,18.0657738567466
10.7563429304754,18.1016597282476,10.7558405281617,18.0598984111404,10.7253543973778,18.093427478182,10.7418560488574,18.0654068603441,10.7736155840635,18.0531650950231
10.7514797598021,18.0894900265574,10.7510689149597,18.0474190972643,10.7203567080991,18.0811749290304,10.7368982558348,18.0530003356208,10.7691334502866,18.040578910368
10.746543040565,18.0771363018568,10.7463015171762,18.0349468940324,10.7153251628902,18.0688335664246,10.7319434860485,18.0406013763319,10.7646573572152,18.0279992233329
10.7418836181816,18.0654764309503,10.7415298674645,18.0224596668744,10.7104302108683,18.0568315640363,10.7269829452818,18.0281879755742,10.760179139452,18.0154037857171
10.7375836919282,18.0547160933435,10.7367622644961,18.0099791183448,10.7057168867237,18.0452827071465,10.7220252555494,18.0157817093276,10.7557064970532,18.0028145204631
10.7328689374935,18.0429177786784,10.7320231673533,17.9975693049888,10.70081216236,18.033249493258,10.7170958607761,18.0034462492053,10.7512629720001,17.990295830661
10.7279874542855,18.0307022776951,10.7273090180976,17.9852209402949,10.6958402870973,18.0210368520338,10.7121910706107,17.9911723603656,10.7468458134322,17.9778381413085
10.723338498229,18.0190685899062,10.7225954752176,17.9728703065522,10.6909885097,18.0091124989924,10.7072855740465,17.9788967038134,10.7424319566778,17.965377262171
10.7189239484511,18.0080214171321,10.71788537642,17.960524851094,10.6862583474342,17.9974828611338,10.7023823284076,17.9666266800417,10.7380236271324,17.9529208609341
10.7143324690726,17.9965315492735,10.7131984283104,17.9482362132437,10.6814546541909,17.9856588898901,10.6975018438859,17.9544136143483,10.7336394293053,17.9405209854424
10.7096707781228,17.9848660052287,10.7085357242269,17.9360072953134,10.6766325467732,17.973775049804,10.6926452712926,17.9422603865564,10.7292807974351,17.9281804193558
10.7048930186245,17.972910048296,10.7038849849682,17.9238059357692,10.6717632235532,17.9617577801721,10.6877998358155,17.9301350286064,10.7249362234847,17.9158667185487
10.7000681944823,17.9608363318213,10.6992375387225,17.9116094241242,10.66687590095,17.9496824427316,10.6829565165256,17.9180149662646,10.720597222339,17.9035570994656
10.6954775123241,17.9493484929245,10.6945861089647,17.8993986796001,10.6621057259672,17.9378920600769,10.6781077354893,17.9058812362903,10.7162565102088,17.891232477815
10.6911241057569,17.9384543726178,10.689937998987,17.8871928341267,10.6574568126741,17.9264005747904,10.6732610918102,17.8937528549007,10.7119206279404,17.8789122621092
10.6867706991897,17.927560252311,10.6853121066248,17.8750415036195,10.6528207834699,17.9149356126499,10.6684362871803,17.8816791241797,10.7076075091732,17.8666464266407
10.6824172926225,17.9166661320042,10.6807179233653,17.8629696686738,10.6482044817258,17.9035088126154,10.6636432379097,17.8696848589888,10.7033267165955,17.854459936839
10.677809034149,17.9051343268415,10.6761554314508,17.8509773361275,10.6434828206156,17.8918003825639,10.6588819439738,17.8577700592663,10.6990788840635,17.8423525716777
10.6730884861202,17.893321553214,10.6716116574552,17.8390304642203,10.6387215558599,17.8799712724675,10.6541388868517,17.8459008958743,10.6948519603899,17.8302899539374
10.6687189067988,17.8823869908791,10.6670679183061,17.8270800096528,10.6341414814153,17.8685771588188,10.6493945916876,17.8340286343703,10.6906279049514,17.8182227966302
