Baseline,transformer,mobilevit,lstm,gru
0.056551545697008,0.013819547543607,0.007533327409874,0.015660674555509,0.017545172062249
0.057454188012397,0.01406908428836,0.00774901204038,0.016097771620124,0.018002698959847
0.058380494866055,0.014328389821371,0.007994791911498,0.016593335878195,0.018513787502478
0.059285666027023,0.014575091331731,0.008171119610557,0.016955664952941,0.018907201270418
0.060174345140253,0.014814257393151,0.008315303972793,0.017255891687571,0.019244568276191
0.061051033593688,0.015049812678375,0.008453436494489,0.017543874682258,0.019569339126512
0.061918035196804,0.015282608615348,0.008586965537328,0.017822506805504,0.019884417081592
0.062825584339474,0.015529291956629,0.008736663729101,0.018134194356401,0.020234278568464
0.063721055309241,0.015772423595067,0.008880925367454,0.018434806905911,0.020572509816644
0.0646496991443,0.016027142419446,0.009040203941484,0.018765844965602,0.020941967218811
0.065561757400422,0.016276637645307,0.009190535924018,0.019078873299736,0.021293051486267
0.06640624547494,0.016500209488806,0.009270114941122,0.019253558417369,0.021514571024553
0.067236214333662,0.016719552195442,0.009345203350914,0.019418831756278,0.021725398000381
0.068314503115787,0.017030003526012,0.009615590255455,0.019969315215381,0.022305347950076
0.069428986529732,0.017354142734839,0.009916948597425,0.020580648570467,0.022942758748308
0.070435206459362,0.017635194717179,0.010093258736178,0.020948137471601,0.023353631827725
0.071420065064744,0.017909537456679,0.010259300979468,0.021294845557483,0.023742893678292
0.072457583273499,0.018202037579137,0.010448732855745,0.021689019783397,0.02418091990113
0.073476562216945,0.018489003603871,0.010630765108959,0.022068031037233,0.024602580546028
0.074553518306456,0.01879826485994,0.010863592973758,0.022546835161566,0.025118508012813
0.075610307401907,0.019101496690781,0.011087744369736,0.023007993204224,0.025615675407466
0.076708909559893,0.019419584916936,0.011330862216932,0.023507648025977,0.0261522725818
0.077776046854072,0.019728098737305,0.011558238620632,0.023975670570188,0.026656548530745
0.078945981305452,0.020072820892159,0.011838179267604,0.024549579169646,0.027267807654376
0.080091673726369,0.020410787002146,0.012107064084314,0.025101213739676,0.027856025968114
0.08120172827595,0.020738209416457,0.012359382593343,0.02561947160401,0.028409950940707
0.082278834339362,0.021056040399293,0.012596473528597,0.026107066837092,0.028932291498973
0.083452357885057,0.021407607132199,0.012877534164896,0.026683863074698,0.029546268474169
0.084582027662634,0.021745828794285,0.013136881218329,0.027217054333671,0.030115822481985
0.085531556934263,0.022020060071219,0.01325920820815,0.027479798434547,0.030424658503308
0.086441493554856,0.022282767147512,0.013366523888351,0.02771193974838,0.030700829122536
0.087882826327454,0.022737960634155,0.013860310247391,0.028708607075533,0.03171640335149
0.089399711351097,0.02322188541025,0.014413501992736,0.02982263481498,0.032844586016633
0.090649577321412,0.02360562684932,0.014719224847513,0.030451230017947,0.033513129944822
0.091850992817374,0.02397458712284,0.015001427538123,0.031032563232079,0.034133405009768
0.093145210776583,0.024376877811701,0.015332423803271,0.031712001663255,0.034852187835691
0.09441772085363,0.024773780194421,0.015655632805899,0.032375592187998,0.035553790683059
0.095736585453069,0.025187541064188,0.01599754489402,0.03307745632023,0.036295024647485
0.097009662308792,0.025587688837199,0.01631957028783,0.033739137343934,0.03699433105711
0.09834463306909,0.026009998827622,0.016669372922706,0.034457180755023,0.037751071148087
0.099625552776195,0.02641590563357,0.016995713019021,0.035127795537206,0.038458309855781
0.101001616013045,0.026855379250561,0.017368900683858,0.035892835092055,0.039260630681387
0.102330024778349,0.027280530570261,0.017721445422951,0.036616160465049,0.040019339331754
0.103738703665538,0.027734052531603,0.018112198018217,0.037416635063635,0.04085603872585
0.105099179931004,0.028173023191394,0.018481681192277,0.038174183929817,0.041648041504197
0.106601508409415,0.028660828768133,0.018917049323996,0.039064804829282,0.04257517552178
0.108044025437315,0.029130218883268,0.019325792177112,0.039901688515077,0.043446533064431
0.109425888781188,0.029580919084112,0.019707399530437,0.040683848937589,0.044261196692974
0.110748836055665,0.030013503054604,0.020062520036149,0.041412635478823,0.045020639895673
0.112238240781732,0.030503341693341,0.02049748275787,0.042302309435124,0.045942694552231
